alert_id,timestamp,platform,text,true_label,risk_score,risk_level,flags_triggered,ponzi_unique_flags,explanation,stage3_alert
PG-20260524-NI350,2026-05-24T19:56:16.196512,Telegram,save your money buy getting this thing here you have not tried cialls yet ? than you cannot even imagine what it is like to be a real man in bed ! the thing is that a great errrectlon is provided for you exactly when you want . ciaiis has a iot of advantages over viaqra - the effect lasts 36 hours !,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI351,2026-05-24T19:56:16.196582,Telegram,ou are guaranteed the latest nokia phone a 40gb ipod mp3 player or a £500 prize txt word collect to no 83355 ibhltd ldnw15h 150pmtmsgrcvd18,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI352,2026-05-24T19:56:16.196677,Telegram,i feel impressed with the wonderful work mrs linda janet have done for me i took a risk to try $700 and after 24hours i received a payment of $11500 thank you so much mrs linda janet contact her if you wanna testify like me 👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI353,2026-05-24T19:56:16.196761,Telegram,im sorry ive joined the league of people that dont keep in touch you mean a great deal to me you have been a friend at all times even at great personal cost do have a great week,legitimate,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI354,2026-05-24T19:56:16.196860,Telegram,"100 % natural viagra , get it and get hard ! rock hard in 20 minutes more info here . . . clubhouse culbertson verify polariton meteor behalf font phrase remedial astronautic cumin shone ytterbium jackson scrumptious arctan hypertensive manuel",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI355,2026-05-24T19:56:16.196984,Telegram,works wonnder want to know how to s sepulchral ave over 60 % on your piils ? http : / / www . alreasease settler . com - successfull and proven way to spectator sa wailful ve your money . misdoubt v pushtoo ag fawning al l typhus u pulsation l r kaffir a indorsement cl i querist sv prudential al for,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI356,2026-05-24T19:56:16.197137,Telegram,ip cameras for your security system dear sir or madam we understand from your information on google com engineer we would like to take this opportunity to introduce our company and products with the hope that we may work with bright ideas imports in the future founded in 1993 tokia electronics co lt,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI357,2026-05-24T19:56:16.197214,Telegram,urgent please call 0906346330 your abta complimentary 4 spanish holiday or £10000 cash await collection sae tcs box 47 po19 2ez 150ppm 18,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI358,2026-05-24T19:56:16.197362,Telegram,"fwd : all drugs here . / xanax / * vl @ gra % val . i . um ? fior ` ic 3 t . som @ = p : n : termin uxcmo we offer some of the affordable drugs available anywhere on the internet , with the convenience of our online tracking system and refills . what ' s available : & xa _ n _ ax ativ @ : n plus : a",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI359,2026-05-24T19:56:16.197434,Telegram,gent we are trying to contact you last weekends draw shows that you won a £1000 prize guaranteed call 09064012160 claim code k52 valid 12hrs only 150ppm,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI360,2026-05-24T19:56:16.197600,Telegram,"When America's top companies compete for your business, you win.http://quotes.routeit21.com/sure_quote/Take a moment to let us show you that we are here to save you money and address your concerns with absolutely no hassle, no obligation, no cost quotes, on all your needs, from America's top compani",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI361,2026-05-24T19:56:16.197660,Telegram,i made 6000 dollars from mr masonjacobq all thanks to him masonjacobq,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI362,2026-05-24T19:56:16.197764,Telegram,"all these results from 1 little plll ! wobf wow , wow , wow this is just unbeliebable ! it is a patch , has same effect as traditional cialis ! performance in love life will increase by 300 - 600 % ! don ' t hesitate to improve and impress world wlde shipping http : / / v - lineinc . com / cs / ? et",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI363,2026-05-24T19:56:16.197913,Telegram,"Attention U.S. HomeOwners 
If you want to save an extra $30,000 (average savings) 
on your mortgage even if you have already refinanced
CLICK HERE
We also have the lowest rates and most professional 
and friendly service you will experience.Â  We will 
answer your questions with no obligation.
CLICK",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI364,2026-05-24T19:56:16.197983,Telegram,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards hien,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI365,2026-05-24T19:56:16.198076,Telegram,gain up to 3 + full inches in length rated no . 1 penis enlargement pill on the market ! gain up to 3 + full inches in length increase your penis width ( girth ) by 20 % stop premature ejaculation produce stronger and rock hard erections no more receiving offers http : / / www . discountedherbals . ,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI366,2026-05-24T19:56:16.198442,Telegram,congratulations you have won . from : the managing director european prize award dept . ref : el 3 / 9318 / 04 batch : 8 / 163 / el . attn : dear sir / madam we are pleased to inform you of the result of the lottery winners international programs held on the 31 / 06 / 2004 . your e - mail address at,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI367,2026-05-24T19:56:16.198535,Telegram,sab log join karo ye group all all all all dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic dostokamagic,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI368,2026-05-24T19:56:16.198607,Telegram,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards samira,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI369,2026-05-24T19:56:16.198681,Telegram,only 2 days left to get fit sms fit 575758 for details join talwalkars and get gifts worth 6 000 absolutely free!!!,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI370,2026-05-24T19:56:16.198749,Telegram,one call can change your life weight loss gain 5 to 25kg no side effect 100 ayurvedic product with money back guarantee call8802181240,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI371,2026-05-24T19:56:16.198901,Telegram,free ltc sales closers which virtually sells long term care to your clients this turnkey presentation prepares your client for the sale it has both video and audio so you just sit back run the presentation and get the applications ready the same great tool in a flip chart format with a complete scri,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI372,2026-05-24T19:56:16.199026,Telegram,"wholesale club ! hi , i am writing you to see if you would have interest in our opt-in email list . we are a wholesale distributor who offers its members huge discounts on over 1000 products . everything from sporting goods to electronics . savings are from 30-200 % off of retail prices . we send ou",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI373,2026-05-24T19:56:16.199108,Telegram,order from abazis @ iit . demokritos . gr % rnd _ alt % rnd _ alt % rnd _ alt over 150 meds to choose from with no prescription required opt out 6 % rnd _ alt % rnd _ alt % rnd _ alt,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI374,2026-05-24T19:56:16.199184,Telegram,hi ! murphy humidity usurp moneyed joked discerns you wanna download exclusive software ? brandy gulling dryly swapped burlesques yes / no headline modal cantor bunny ekstrom,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI375,2026-05-24T19:56:16.199292,Telegram,save 84 on ce credits no hidden fees over 16 000 credits over 300 courses 90 internet based high quality courses unlimited access complete this form for a free guest demo name e mail phone city state we don t want anybody to receive our mailing who does not wish to receive them to be removed from th,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI376,2026-05-24T19:56:16.199389,Telegram,♦️biggest airdrop ever♦️ 🔴 1 yfin $3000 yearn finance ✅ get 024 yfin $700 for join ✅total supply only 50000 ♦️link ♦️process very easy 1 click on the given link 2 submit your wallet address,ponzi_related,0,LOW,1,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI377,2026-05-24T19:56:16.199551,Telegram,"WE NEED HELP.  We are a 14 year old fortune 500 company, and we have 
grown 1000%!  We cannot keep up.  We are looking for individuals who 
want to work at home, and make a good living.So if you are looking to be employed from home with a career that has
vast opportunities, then go:http://www.lotson",ponzi_related,0,LOW,1,1,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI378,2026-05-24T19:56:16.199733,Telegram,"attract the opposite sex , the ultimate guide for getting women . here ' s a special offer for you . . . want to get a woman ? the first and only pickup , dating and seduction guide . written for men . . . by women . - increase your sexual attraction . - give yourself that extra edge ! - improve you",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI379,2026-05-24T19:56:16.199825,Telegram,are you ready to get it hello viagra is the 1 med to struggle with mens erectile dysfunction like one jokes sais it is stronq enouqh for a man but made for a woman ordering viaqra oniine is a very convinient fast and secure way miilions of peopie do it daiiy to save their privacy and money order her,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI380,2026-05-24T19:56:16.199986,Telegram,how to soak her in cum my girlfriend and me have been really enjoying making our own homemade erotic films we get off on pretending to be like porn stars even though it will only ever be the two of us that see them the one thing that was really missing from our movies was the money shot and to be fr,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI381,2026-05-24T19:56:16.200044,Telegram,Win a £1000 cash prize or a prize worth £5000,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI382,2026-05-24T19:56:16.200208,Telegram,"no obligations , just flirtation hi my name is erin and i ' m 20 years old . i have voluptuous body , dark brown hair and brown eyes . i ' m a strong , witty , spontaneous , independent , healthy woman . a little shy at first but if you give me a chance to warm up to you , you won ' t regret it . yo",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI383,2026-05-24T19:56:16.200406,Telegram,"powerful weightloss now available where you are . hello , i have a special offer for you . . . want to lose weight ? the most powerful weightloss is now available without prescription . all natural adipren 720 100 % money back guarant?e ! - lose up to 19 % total body weight . - loss of 20 - 35 % abd",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI384,2026-05-24T19:56:16.200598,Telegram,"search engine position be the very first listing in the top search engines immediately . our company will now place any business with a qualified website permanently at the top of the major search engines guaranteed never to move ( ex : yahoo ! , msn , alta vista , etc . ) . this promotion includes ",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI385,2026-05-24T19:56:16.200745,Telegram,"f / r / e / e cable tv f / r / e / e cable tv this is the newest and only item that can descramble digital cable . this is a "" true "" universal product . it will work on 99 % of all digital cable systems in use today . this will work on the following receivers : http : / / www . click 4 point . com ",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI386,2026-05-24T19:56:16.200818,Telegram,overcome programming challenges for multicore and learn the techniques to scale reliability attend intel session at 3 45 pm at microsoft community techdays,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI387,2026-05-24T19:56:16.200982,Telegram,"you ' ve won $ 700 , 000 . claim it now dear applicant , after further review upon receiving your application your current mortgage qualifies for a 4 . 75 rate . your new monthly payment will be as low as $ 340 / month for a $ 200 , 000 loan . please confirm your information in order for us to final",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI388,2026-05-24T19:56:16.201160,Telegram,needed oem software with 90 % discounts from garrison ' s softshop microsoft windows xp professional 2002 $ 50 aid retail price : $ 270 . 99 our price : $ 50 . 00 you save : $ 220 . 00 adobe photoshop 7 . 0 $ 60 anorthosite retail price : $ 609 . 99 our price : $ 60 . 00 you save : $ 550 . 00 micros,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI389,2026-05-24T19:56:16.201247,Telegram,eat good feel good!don�t feel like wasting your sunday in the kitchen? choose one of these tasty healthy salads:1 apple chicken salad2 corn salad1/2reply to get the recipe,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI390,2026-05-24T19:56:16.201325,Telegram,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI391,2026-05-24T19:56:16.201436,Telegram,hello😊 sirmam i am aniket garole i am a interprenure ✨ i am a leadsguru silver member🥈 we have a big comunity to help people to earn money from home using mobile phone if you are interested in money earning in a month upto rs20000 💸💸 to 30000 from home then mesg me as yes💯  for more information call,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI392,2026-05-24T19:56:16.201592,Telegram,almost guaranteed issue term almost guarantee issue term for impaired risk market 10 year level term 8 medical questions issue ages 20 to 55 10 000 to 75 000 face amount a carrier you won t sleep tonight thinking about all the prospects you have for this product you have several cases in your desk d,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI393,2026-05-24T19:56:16.201752,Telegram,gυı∂є łıηks ƒσя sσмє ƒαѵσυяıтє sєяıєs⚠️all seasons included 🛑 breaking bad 🛑 lucifer 🛑 arrow 🛑 money heist in dual 🛑 see 🛑 game of thrones 🛑 friends 🛑 ragnarok season1 season2 🛑 stranger things 🛑 the innocent 🛑 paranormal 🛑 band of brothers 🛑 biohackers 🛑 peaky blinders 🤩 🆕 a quite place part 2 🛑 ma,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI394,2026-05-24T19:56:16.201874,Telegram,watch and learn about it merle stroke it on . stick it in . embrace the feel . angelo edwardine perihelion dialect hogan beneficent filler dang dynastic garibaldi ireland prod acclamation phelps dinnerware quadric trout caviness lumpur harmonica inroad inveigle satisfy waddle escapade counterpart be,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI395,2026-05-24T19:56:16.202025,Telegram,guaranteed to re grow your hair 3 things you should know about 1 70 men and women were losing their hair 2 70 men and women tried the new hairmagic discovery 3 70 men and women started growing hair again in just 4 weeks here s your chance to join them for less than 2 a day to order now click here an,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI396,2026-05-24T19:56:16.202180,Telegram,subprime refi mail sale subprime refi mail sale do you want 50 new refi s in your pipeline this month if so please tell us two things what type of borrowers do you want calling in and how many calls you can handle per week we do the rest we can have your phones ringing within 7 daysturnkey direct ma,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI397,2026-05-24T19:56:16.202354,Telegram,"Hello, jm@netnoteinc.comAs seen on NBC, CBS, and CNN, and even Oprah!  The health
discovery that actually reverses aging while burning fat,
without dieting or exercise!  This proven discovery has even
been reported on by the New England Journal of Medicine.
Forget aging and dieting forever!  And it'",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI398,2026-05-24T19:56:16.202468,Telegram,"paliourg s * a * v * e online - vlagro , ambi % en , soma , ci * ali * s get fr criptions shipped to your door ! our us licensed doctors will write you a prescription and have it shipped to your door ! choose from weight loss , sexual aids , muscle relaxants etc ! we have the lowest prices and large",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI399,2026-05-24T19:56:16.202593,Telegram,ggood offr dear sir / madam . we are pleased to introduce ourselves as one of the l frequency eading online pharmaceutical strangulation shops . save over 75 genital percent on meds today with pharma palisade maii shop cistercian vl annuity ra a wooded l l kingcup l comparison ag downthrow cl i trop,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI400,2026-05-24T19:56:16.202660,Telegram,per refer ₹20 total refers 2 user referral link refer more and earn more!!,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI401,2026-05-24T19:56:16.202769,Telegram,"live good good day , oradder from calanada and sabeve moloney . * p * * we are running holot spekocials * ol * * metods stalerts at only $ g 3 p 9 - $ 69 - mexeridleia , xaponax , cshipbalish , and so mulch mocore - melods are 70 b % lesose than regopular pricoce - no docteror visits or hassles - qu",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI402,2026-05-24T19:56:16.202978,Telegram,"Digital Publishing Tools - Free Software Alert!
Publish Like a Professional with Digital Page 
AuthorEasily Create Professional:
eBooks
eBrochures
eCatalogs
Resumes
Newsletters
Presentations
Magazines
Photo Albums
Invitations
Much, much moreSave MONEY! - Save TreesSave on Printing, Postage and Adver",ponzi_related,0,LOW,1,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI403,2026-05-24T19:56:16.203051,Telegram,nlimited dream jobs only for you matching ur needs salary interests only on jobsonphone dial 566942 right now to subscribe for only rs30/month call ?rs 3/mi,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI404,2026-05-24T19:56:16.203172,Telegram,save your money buy getting this thing here you have not tried cialls yet ? than you cannot even imagine what it is like to be a real man in bed ! the thing is that a great errrectlon is provided for you exactly when you want . ciaiis has a iot of advantaqes over viagra - the effect iasts 36 hours !,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI405,2026-05-24T19:56:16.203240,Telegram,no we sell it all so well have tons if coins then sell our coins to someone thru paypal voila money back in life pockets,legitimate,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI406,2026-05-24T19:56:16.203339,Telegram,𝙋𝙖𝙮𝙩𝙢 𝙘𝙖𝙨𝙝 𝙜𝙞𝙫𝙚𝙖𝙬𝙖𝙮 𝘼𝙘𝙩𝙞𝙫𝙚 𝙧𝙖𝙝𝙤 𝙥𝙖𝙮𝙩𝙢 𝙘𝙖𝙨𝙝 𝙢𝙞𝙡𝙚𝙜𝙖 555𝙧𝙨 𝙠𝙖 𝙜𝙞𝙫𝙚𝙖𝙬𝙖𝙮 𝙅𝙤𝙞𝙣 𝙆𝙖𝙧𝙤  👇👇👇👇👇 @rbsmartearning 𝙂𝙞𝙫𝙚𝙖𝙬𝙖𝙮 𝙡𝙚𝙣𝙚 𝙠𝙚 𝙡𝙞𝙮𝙚 𝘼𝙘𝙩𝙞𝙫𝙚 𝙧𝙖𝙝𝙤 𝙨𝙪𝙥𝙥𝙤𝙧𝙩 𝙠𝙖𝙧𝙩𝙚 𝙧𝙖𝙝𝙤 1 redeem code 2 paytm cash 3 new bot 🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓💵💵💵💵💵💵💵💵💵💵💵💵🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️💯💯💯💯💯💯💯💯💯💯💯💯🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹👆👆👆👆👆👆,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI407,2026-05-24T19:56:16.203433,Telegram,"fwd ; c , ialis soft ' tabs , 24 hour s , ale online new clalls softtabs = lnstant rockhard erectlons simply disolve half a plll under your tongue 10 min before action , for results that last all weekend . normal retail is $ 19 / plll order from us today at the price of $ 3 . 43 not interested ( 0 p",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI408,2026-05-24T19:56:16.203753,Telegram,"fifty dollars for office xp hannibal microsoft software at superb prices : but how ? oem software comes to you without all the bells and whistles . you don ' t get the fancy packaging or a manual . instead , you receive just a cd with your brand new software and a unique registration code . because ",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI409,2026-05-24T19:56:16.203858,Telegram,save your money buy getting this thing here you have not tried cialls yet ? than you cannot even imagine what it is like to be a real man in bed ! the thing is that a great errrectlon is provided for you exactiy when you want . cialls has a iot of advantaqes over viaqra - the effect lasts 36 hours !,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI410,2026-05-24T19:56:16.204022,Telegram,"l - e - s - bian org - i - es ! pi - ercing hea - - ven : ) hi there , i am an outgoing , fun woman who enjoys trying exciting things . i love to have a good time , and i love meeting guys . i usually don ' t have a type of guy . i can have fun with anyone . so . . . i can ' t wait to meet with you ",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI411,2026-05-24T19:56:16.204130,Telegram,"re : attn : online bulk verification buy cheap drugs , overnight delivery ?ncreased s . e . m . e . n and s . p . e . r . m . product?on up to 600 % ! ?ncreased c?rculat?on and e . n , l . a , r . g , e your girth and size up to 3 inches or more !",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI412,2026-05-24T19:56:16.204382,Telegram,"your e - mail address won the lottery . nacional loterias sp calle aberto 1 - 5 a madrid branch , spain . reference numbers : sp / 67 - bl 174832 your e - mail address won the lottery . we wish to congratulate you over your success in our computer balloting sweepstake held on 30 th april 2005 . this",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI413,2026-05-24T19:56:16.204450,Telegram,83039 62735£450 uk break accommodationvouchers terms conditions apply 2 claim you mustprovide your claim number which is 15541,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI414,2026-05-24T19:56:16.204560,Telegram,save your money buy getting this thing here you have not tried cialls yet ? than you cannot even imagine what it is like to be a real man in bed ! the thing is that a great errrectlon is provided for you exactly when you want . ciails has a iot of advantaqes over viaqra - the effect iasts 36 hours !,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI415,2026-05-24T19:56:16.204721,Telegram,partnership mr edward moko 18 independence close johannesburg south africa dear sir madam we want to transfer to overseas the sum of eighty four point two million united states dollars u s 84 2 000 000 00 from a bank in africa i want to ask you to kindly look for a reliable and honest person who wil,ponzi_related,0,LOW,1,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI416,2026-05-24T19:56:16.204854,Telegram,"Hello, jlnax@yahoo.com
Human 
Growth 
Hormone 
TherapyLose 
weight while 
building 
lean 
muscle 
massand 
reversing the 
ravages of 
aging all at once.
 Remarkable 
discoveries about 
Human 
Growth 
Hormones 
(HGH) 
are changing the way we think about aging and 
weight 
loss.
Lose 
Weight
Build 
Mu",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI417,2026-05-24T19:56:16.204925,Telegram,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards astrid,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI418,2026-05-24T19:56:16.205003,Telegram,follow 24cash moneys worth 🇺🇸💯💰🤬 on telegram,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI419,2026-05-24T19:56:16.205072,Telegram,oin pgpmba the most affordable fee for mba information and spot placement offer letter visit iliindore call us on 9300320320,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI420,2026-05-24T19:56:16.205180,Telegram,"help needed ? be burdened no more . . hello , we sent you an email a while ago , because you now qualify for a new mortgage . you could get $ 325 , 000 for as little as $ 613 a month ! bad credit is no problem , you can pull cash out or re - finance . please click on this link for a no - cost consul",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI421,2026-05-24T19:56:16.205319,Telegram,"Guaranteed to increase, lift and firm your
breasts in 60 days or your money back!!100% herbal and natural.  Proven formula since 
1996.  
Increase  your bust by 1 to 3 sizes within 30-60 
days 
and be all natural.  Click here:
http://jog.bulkersx.com/blossomAbsolutely no side effects!
Be more self c",ponzi_related,0,LOW,1,1,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI422,2026-05-24T19:56:16.205457,Telegram,"perfect logo charset = koi 8 - r "" > thinking of breathing new life into your business ? start from revamping its front - endlogo and visualidentity . we offer creative custom desiqn of loqos , stationery and web - sites . under our careful hand thesepowerfui marketinq tools wili bring a breath of f",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI423,2026-05-24T19:56:16.205529,Telegram,449071512431 urgent this is the 2nd attempt to contact uu have won £1250 call 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary max£7 50,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI424,2026-05-24T19:56:16.205651,Telegram,visual identity and logo now working on your company s image start with a visual identity a key to the first good impression we are here to help you we ll take part in buildinq a positive visuai imaqe of your company by creatinq an outstanding loqo presentable stationery items and professional websi,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI425,2026-05-24T19:56:16.205749,Telegram,beliving is one of the most significant thing in life👌 but trust matters i was selfish🙃🙃 i gave it a try with this company and they prove me that trust matters i was paid with no stress and now im a multitime millionaire now you can give it a try if you belive trust matters🤞🤞 heres the link to join ,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
